album_name,album_type,album_year,song_url,song_name,song_num
The Promise,studio,2010,/song:one-way-street,One Way Street,5
The Promise,studio,2010,/song:because-the-night,Because The Night,6
The Promise,studio,2010,/song:wrong-side-of-the-street,Wrong Side Of The Street,7
The Promise,studio,2010,/song:the-brokenhearted,The Brokenhearted,8
The Promise,studio,2010,/song:rendezvous,Rendezvous,9
The Promise,studio,2010,/song:candy-s-boy,Candy's Boy,10
The Promise,studio,2010,/song:save-my-love,Save My Love,11
The Promise,studio,2010,/song:ain-t-good-enough-for-you,Ain't Good Enough For You,12
The Promise,studio,2010,/song:fire,Fire,13
The Promise,studio,2010,/song:spanish-eyes,Spanish Eyes,14
The Promise,studio,2010,/song:it-s-a-shame,It's A Shame,15
The Promise,studio,2010,/song:come-on-let-s-go-tonight,Come On (Let's Go Tonight),16
The Promise,studio,2010,/song:talk-to-me,Talk To Me,17
The Promise,studio,2010,/song:the-little-things-my-baby-does,The Little Things (My Baby Does),18
The Promise,studio,2010,/song:breakaway,Breakaway,19
The Promise,studio,2010,/song:the-promise,The Promise,20
The Promise,studio,2010,/song:city-of-night,City Of Night,21
The Promise,studio,2010,/song:the-way,The Way,22
Wrecking Ball,studio,2012,/song:we-take-care-of-our-own,We Take Care Of Our Own,1
Wrecking Ball,studio,2012,/song:easy-money,Easy Money,2
Wrecking Ball,studio,2012,/song:shackled-and-drawn,Shackled And Drawn,3
Wrecking Ball,studio,2012,/song:jack-of-all-trades,Jack Of All Trades,4
Wrecking Ball,studio,2012,/song:death-to-my-hometown,Death To My Hometown,5
Wrecking Ball,studio,2012,/song:this-depression,This Depression,6
Wrecking Ball,studio,2012,/song:wrecking-ball,Wrecking Ball,7
Wrecking Ball,studio,2012,/song:you-ve-got-it,You've Got It,8
Wrecking Ball,studio,2012,/song:rocky-ground,Rocky Ground,9
Wrecking Ball,studio,2012,/song:land-of-hope-and-dreams,Land Of Hope And Dreams,10
Wrecking Ball,studio,2012,/song:we-are-alive,We Are Alive,11
Wrecking Ball,studio,2012,/song:swallowed-up-in-the-belly-of-the-whale,Swallowed Up (In The Belly Of The Whale),12
Wrecking Ball,studio,2012,/song:american-land,American Land,13
Collection: 1973-2012,compilation,2012,/song:rosalita-come-out-tonight,Rosalita (Come Out Tonight),1
Collection: 1973-2012,compilation,2012,/song:thunder-road,Thunder Road,2
Collection: 1973-2012,compilation,2012,/song:born-to-run,Born To Run,3
Collection: 1973-2012,compilation,2012,/song:badlands,Badlands,4
Collection: 1973-2012,compilation,2012,/song:the-promised-land,The Promised Land,5
Collection: 1973-2012,compilation,2012,/song:hungry-heart,Hungry Heart,6
Collection: 1973-2012,compilation,2012,/song:atlantic-city,Atlantic City,7
Collection: 1973-2012,compilation,2012,/song:born-in-the-u-s-a,Born In The U.S.A.,8
Collection: 1973-2012,compilation,2012,/song:dancing-in-the-dark,Dancing In The Dark,9
Collection: 1973-2012,compilation,2012,/song:brilliant-disguise,Brilliant Disguise,10
Collection: 1973-2012,compilation,2012,/song:human-touch,Human Touch,11
Collection: 1973-2012,compilation,2012,/song:streets-of-philadelphia,Streets Of Philadelphia,12
Collection: 1973-2012,compilation,2012,/song:the-ghost-of-tom-joad,The Ghost Of Tom Joad,13
Collection: 1973-2012,compilation,2012,/song:the-rising,The Rising,14
Collection: 1973-2012,compilation,2012,/song:radio-nowhere,Radio Nowhere,15
Collection: 1973-2012,compilation,2012,/song:working-on-a-dream,Working On A Dream,16
Collection: 1973-2012,compilation,2012,/song:we-take-care-of-our-own,We Take Care Of Our Own,17
Collection: 1973-2012,compilation,2012,/song:wrecking-ball,Wrecking Ball,18
High Hopes,studio,2014,/song:high-hopes,High Hopes,1
High Hopes,studio,2014,/song:harry-s-place,Harry's Place,2
High Hopes,studio,2014,/song:american-skin-41-shots,American Skin (41 Shots),3
High Hopes,studio,2014,/song:just-like-fire-would,Just Like Fire Would,4
High Hopes,studio,2014,/song:down-in-the-hole,Down In The Hole,5
High Hopes,studio,2014,/song:heaven-s-wall,Heaven's Wall,6
High Hopes,studio,2014,/song:frankie-fell-in-love,Frankie Fell In Love,7
High Hopes,studio,2014,/song:this-is-your-sword,This Is Your Sword,8
High Hopes,studio,2014,/song:hunter-of-invisible-game,Hunter Of Invisible Game,9
High Hopes,studio,2014,/song:the-ghost-of-tom-joad,The Ghost Of Tom Joad,10
High Hopes,studio,2014,/song:the-wall,The Wall,11
High Hopes,studio,2014,/song:dream-baby-dream,Dream Baby Dream,12
American Beauty EP,studio,2014,/song:american-beauty,American Beauty,1
American Beauty EP,studio,2014,/song:mary-mary,Mary Mary,2
American Beauty EP,studio,2014,/song:hurry-up-sundown,Hurry Up Sundown,3
American Beauty EP,studio,2014,/song:hey-blue-eyes,Hey Blue Eyes,4
The Ties That Bind,compilation,2015,/song:meet-me-in-the-city,Meet Me In The City,1
The Ties That Bind,compilation,2015,/song:the-ties-that-bind,The Ties That Bind,2
The Ties That Bind,compilation,2015,/song:the-man-who-got-away,The Man Who Got Away,3
The Ties That Bind,compilation,2015,/song:cindy,Cindy,4
The Ties That Bind,compilation,2015,/song:little-white-lies,Little White Lies,5
The Ties That Bind,compilation,2015,/song:hungry-heart,Hungry Heart,6
The Ties That Bind,compilation,2015,/song:the-time-that-never-was,The Time That Never Was,7
The Ties That Bind,compilation,2015,/song:stolen-car-vs-1,Stolen Car (Vs. 1),8
The Ties That Bind,compilation,2015,/song:night-fire,Night Fire,9
The Ties That Bind,compilation,2015,/song:be-true,To Be True,10
The Ties That Bind,compilation,2015,/song:whitetown,Whitetown,11
The Ties That Bind,compilation,2015,/song:the-river,The River,12
The Ties That Bind,compilation,2015,/song:chain-lightning,Chain Lightning,13
The Ties That Bind,compilation,2015,/song:you-can-look-but-you-better-not-touch-vs-1,You Can Look (But You Better Not Touch) (Vs. 1),14
The Ties That Bind,compilation,2015,/song:party-lights,Party Lights,15
The Ties That Bind,compilation,2015,/song:the-price-you-pay,The Price You Pay,16
The Ties That Bind,compilation,2015,/song:paradise-by-the-c,"Paradise By The ""C""",17
The Ties That Bind,compilation,2015,/song:i-wanna-marry-you,I Wanna Marry You,18
The Ties That Bind,compilation,2015,/song:stray-bullet,Stray Bullet,19
The Ties That Bind,compilation,2015,/song:loose-ends,Loose End,20
The Ties That Bind,compilation,2015,/song:mr-outside,Mr. Outside,21
The Ties That Bind,compilation,2015,/song:roulette,Roulette,22
The Ties That Bind,compilation,2015,/song:restless-nights,Restless Nights,23
The Ties That Bind,compilation,2015,/song:where-the-bands-are,Where The Bands Are,24
The Ties That Bind,compilation,2015,/song:dollhouse,Dollhouse,25
The Ties That Bind,compilation,2015,/song:living-on-the-edge-of-the-world,Living On The Edge Of The World,26
The Ties That Bind,compilation,2015,/song:take-em-as-they-come,Take 'Em As They Come,27
The Ties That Bind,compilation,2015,/song:ricky-wants-a-man-of-her-own,Ricky Wants A Man Of Her Own,28
The Ties That Bind,compilation,2015,/song:i-wanna-be-with-you,I Wanna Be With You,29
The Ties That Bind,compilation,2015,/song:mary-lou,Mary Lou,30
The Ties That Bind,compilation,2015,/song:held-up-without-a-gun,Held Up Without A Gun,31
The Ties That Bind,compilation,2015,/song:from-small-things-big-things-one-day-come,From Small Things (Big Things One Day Come),32
Chapter And Verse,compilation,2016,/song:baby-i,Baby I,1
Chapter And Verse,compilation,2016,/song:you-can-t-judge-a-book-by-the-cover,You Can't Judge A Book By The Cover,2
Chapter And Verse,compilation,2016,/song:he-s-guilty-the-judge-song,He's Guilty (The Judge Song),3
Chapter And Verse,compilation,2016,/song:the-ballad-of-jesse-james,The Ballad Of Jesse James,4
Chapter And Verse,compilation,2016,/song:henry-boy,Henry Boy,5
Chapter And Verse,compilation,2016,/song:growin-up,Growin' Up,6
Chapter And Verse,compilation,2016,/song:4th-of-july-asbury-park-sandy,"4th Of July, Asbury Park (Sandy)",7
Chapter And Verse,compilation,2016,/song:born-to-run,Born To Run,8
Chapter And Verse,compilation,2016,/song:badlands,Badlands,9
Chapter And Verse,compilation,2016,/song:the-river,The River,10
Chapter And Verse,compilation,2016,/song:my-father-s-house,My Father's House,11
Chapter And Verse,compilation,2016,/song:born-in-the-u-s-a,Born In The U.S.A.,12
Chapter And Verse,compilation,2016,/song:brilliant-disguise,Brilliant Disguise,13
Chapter And Verse,compilation,2016,/song:living-proof,Living Proof,14
Chapter And Verse,compilation,2016,/song:the-ghost-of-tom-joad,The Ghost Of Tom Joad,15
Chapter And Verse,compilation,2016,/song:the-rising,The Rising,16
Chapter And Verse,compilation,2016,/song:long-time-comin,Long Time Comin',17
Chapter And Verse,compilation,2016,/song:wrecking-ball,Wrecking Ball,18
Spare Parts,compilation,2018,/song:for-you,For You,1
Spare Parts,compilation,2018,/song:rosalita-come-out-tonight,Rosalita (Come Out Tonight),2
Spare Parts,compilation,2018,/song:fire,Fire,3
Spare Parts,compilation,2018,/song:incident-on-57th-street,Incident On 57th Street,4
Spare Parts,compilation,2018,/song:roll-of-the-dice,Roll Of The Dice,5
Spare Parts,compilation,2018,/song:leap-of-faith,Leap Of Faith,6
Spare Parts,compilation,2018,/song:30-days-out,30 Days Out,7
Spare Parts,compilation,2018,/song:hungry-heart,Hungry Heart,8
Spare Parts,compilation,2018,/song:streets-of-philadelphia,Streets Of Philadelphia,9
Spare Parts,compilation,2018,/song:murder-incorporated,Murder Incorporated,10
Spare Parts,compilation,2018,/song:thunder-road,Thunder Road,11
Spare Parts,compilation,2018,/song:the-ghost-of-tom-joad,The Ghost Of Tom Joad,12
Spare Parts,compilation,2018,/song:straight-time,Straight Time,13
Spare Parts,compilation,2018,/song:sinaloa-cowboys,Sinaloa Cowboys,14
Spare Parts,compilation,2018,/song:missing,Missing,15
Spare Parts,compilation,2018,/song:darkness-on-the-edge-of-town,Darkness On The Edge Of Town,16
Spare Parts,compilation,2018,/song:born-in-the-u-s-a,Born In The U.S.A.,17
Spare Parts,compilation,2018,/song:spare-parts,Spare Parts,18
Spare Parts,compilation,2018,/song:growin-up,Growin' Up,19
Spare Parts,compilation,2018,/song:darkness-on-the-edge-of-town,Darkness On The Edge Of Town,20
Spare Parts,compilation,2018,/song:this-hard-land,This Hard Land,21
Spare Parts,compilation,2018,/song:the-big-muddy,The Big Muddy,22
Spare Parts,compilation,2018,/song:lonesome-day,Lonesome Day,23
Spare Parts,compilation,2018,/song:spirit-in-the-night,Spirit In The Night,24
Spare Parts,compilation,2018,/song:the-rising,The Rising,25
Spare Parts,compilation,2018,/song:what-love-can-do,What Love Can Do,26
Spare Parts,compilation,2018,/song:a-night-with-the-jersey-devil,A Night With The Jersey Devil,27
Spare Parts,compilation,2018,/song:rocky-ground,Rocky Ground,28
Spare Parts,compilation,2018,/song:the-promise,The Promise,29
Springsteen On Broadway,live,2018,/song:growin-up,Growin' Up,1
Springsteen On Broadway,live,2018,/song:my-hometown,My Hometown,2
Springsteen On Broadway,live,2018,/song:my-father-s-house,My Father's House,3
Springsteen On Broadway,live,2018,/song:the-wish,The Wish,4
Springsteen On Broadway,live,2018,/song:thunder-road,Thunder Road,5
Springsteen On Broadway,live,2018,/song:the-promised-land,The Promised Land,6
Springsteen On Broadway,live,2018,/song:born-in-the-u-s-a,Born In The U.S.A.,7
Springsteen On Broadway,live,2018,/song:tenth-avenue-freeze-out,Tenth Avenue Freeze-Out,8
Springsteen On Broadway,live,2018,/song:tougher-than-the-rest,Tougher Than The Rest,9
Springsteen On Broadway,live,2018,/song:brilliant-disguise,Brilliant Disguise,10
Springsteen On Broadway,live,2018,/song:long-time-comin,Long Time Comin',11
Springsteen On Broadway,live,2018,/song:the-ghost-of-tom-joad,The Ghost Of Tom Joad,12
Springsteen On Broadway,live,2018,/song:the-rising,The Rising,13
Springsteen On Broadway,live,2018,/song:dancing-in-the-dark,Dancing In The Dark,14
Springsteen On Broadway,live,2018,/song:land-of-hope-and-dreams,Land Of Hope And Dreams,15
Springsteen On Broadway,live,2018,/song:born-to-run,Born To Run,16
Western Stars,studio,2019,/song:hitch-hikin,Hitch Hikin',1
Western Stars,studio,2019,/song:the-wayfarer,The Wayfarer,2
Western Stars,studio,2019,/song:tucson-train,Tucson Train,3
Western Stars,studio,2019,/song:western-stars,Western Stars,4
Western Stars,studio,2019,/song:sleepy-joe-s-cafe,Sleepy Joe's Café,5
Western Stars,studio,2019,/song:drive-fast-the-stuntman,Drive Fast (The Stuntman),6
Western Stars,studio,2019,/song:chasin-wild-horses,Chasin' Wild Horses,7
Western Stars,studio,2019,/song:sundown,Sundown,8
Western Stars,studio,2019,/song:somewhere-north-of-nashville,Somewhere North Of Nashville,9
Western Stars,studio,2019,/song:stones,Stones,10
Western Stars,studio,2019,/song:there-goes-my-miracle,There Goes My Miracle,11
Western Stars,studio,2019,/song:hello-sunshine,Hello Sunshine,12
Western Stars,studio,2019,/song:moonlight-motel,Moonlight Motel,13
Western Stars (Songs From The Film),live,2019,/song:hitch-hikin,Hitch Hikin',1
Western Stars (Songs From The Film),live,2019,/song:the-wayfarer,The Wayfarer,2
Western Stars (Songs From The Film),live,2019,/song:tucson-train,Tucson Train,3
Western Stars (Songs From The Film),live,2019,/song:western-stars,Western Stars,4
Western Stars (Songs From The Film),live,2019,/song:sleepy-joe-s-cafe,Sleepy Joe's Café,5
Western Stars (Songs From The Film),live,2019,/song:drive-fast-the-stuntman,Drive Fast (The Stuntman),6
Western Stars (Songs From The Film),live,2019,/song:chasin-wild-horses,Chasin' Wild Horses,7
Western Stars (Songs From The Film),live,2019,/song:sundown,Sundown,8
Western Stars (Songs From The Film),live,2019,/song:somewhere-north-of-nashville,Somewhere North Of Nashville,9
Western Stars (Songs From The Film),live,2019,/song:stones,Stones,10
Western Stars (Songs From The Film),live,2019,/song:there-goes-my-miracle,There Goes My Miracle,11
Western Stars (Songs From The Film),live,2019,/song:hello-sunshine,Hello Sunshine,12
Western Stars (Songs From The Film),live,2019,/song:moonlight-motel,Moonlight Motel,13
Western Stars (Songs From The Film),live,2019,/song:rhinestone-cowboy,Rhinestone Cowboy,14
Letter To You,studio,2020,/song:one-minute-you-re-here,One Minute You're Here,1
Letter To You,studio,2020,/song:letter-to-you,Letter To You,2
Letter To You,studio,2020,/song:burnin-train,Burnin' Train,3
Letter To You,studio,2020,/song:janey-needs-a-shooter,Janey Needs A Shooter,4
Letter To You,studio,2020,/song:last-man-standing,Last Man Standing,5
Letter To You,studio,2020,/song:the-power-of-prayer,The Power Of Prayer,6
Letter To You,studio,2020,/song:house-of-a-thousand-guitars,House Of A Thousand Guitars,7
Letter To You,studio,2020,/song:rainmaker,Rainmaker,8
Letter To You,studio,2020,/song:if-i-was-the-priest,If I Was The Priest,9
Letter To You,studio,2020,/song:ghosts,Ghosts,10
Letter To You,studio,2020,/song:song-for-orphans,Song For Orphans,11
Letter To You,studio,2020,/song:i-ll-see-you-in-my-dreams,I'll See You In My Dreams,12
The Legendary 1979 No Nukes Concerts,live,2021,/song:prove-it-all-night,Prove It All Night,1
The Legendary 1979 No Nukes Concerts,live,2021,/song:badlands,Badlands,2
The Legendary 1979 No Nukes Concerts,live,2021,/song:the-promised-land,The Promised Land,3
The Legendary 1979 No Nukes Concerts,live,2021,/song:the-river,The River,4
The Legendary 1979 No Nukes Concerts,live,2021,/song:sherry-darling,Sherry Darling,5
The Legendary 1979 No Nukes Concerts,live,2021,/song:thunder-road,Thunder Road,6
The Legendary 1979 No Nukes Concerts,live,2021,/song:jungleland,Jungleland,7
The Legendary 1979 No Nukes Concerts,live,2021,/song:rosalita-come-out-tonight,Rosalita (Come Out Tonight),8
The Legendary 1979 No Nukes Concerts,live,2021,/song:born-to-run,Born To Run,9
The Legendary 1979 No Nukes Concerts,live,2021,/song:stay,Stay,10
The Legendary 1979 No Nukes Concerts,live,2021,/song:detroit-medley,Detroit Medley,11
The Legendary 1979 No Nukes Concerts,live,2021,/song:quarter-to-three,Quarter To Three,12
The Legendary 1979 No Nukes Concerts,live,2021,/song:rave-on,Rave On,13
Only The Strong Survive,studio,2022,/song:only-the-strong-survive,Only The Strong Survive,1
Only The Strong Survive,studio,2022,/song:soul-days,Soul Days,2
Only The Strong Survive,studio,2022,/song:nightshift,Nightshift,3
Only The Strong Survive,studio,2022,/song:do-i-love-you-indeed-i-do,Do I Love You (Indeed I Do),4
Only The Strong Survive,studio,2022,/song:the-sun-ain-t-gonna-shine-anymore,The Sun Ain't Gonna Shine Anymore,5
Only The Strong Survive,studio,2022,/song:turn-back-the-hands-of-time,Turn Back The Hands Of Time,6
Only The Strong Survive,studio,2022,/song:when-she-was-my-girl,When She Was My Girl,7
Only The Strong Survive,studio,2022,/song:hey-western-union-man,"Hey, Western Union Man",8
Only The Strong Survive,studio,2022,/song:i-wish-it-would-rain,I Wish It Would Rain,9
Only The Strong Survive,studio,2022,/song:don-t-play-that-song,Don't Play That Song,10
Only The Strong Survive,studio,2022,/song:any-other-way,Any Other Way,11
Only The Strong Survive,studio,2022,/song:i-forgot-to-be-your-lover,I Forgot To Be Your Lover,12
Only The Strong Survive,studio,2022,/song:7-rooms-of-gloom,7 Rooms Of Gloom,13
Only The Strong Survive,studio,2022,/song:what-becomes-of-the-brokenhearted,What Becomes Of The Brokenhearted,14
Only The Strong Survive,studio,2022,/song:someday-we-ll-be-together,Someday We'll Be Together,15
"Greetings From Asbury Park, N.J.",studio,1973,/song:blinded-by-the-light,Blinded By The Light,1
"Greetings From Asbury Park, N.J.",studio,1973,/song:growin-up,Growin' Up,2
"Greetings From Asbury Park, N.J.",studio,1973,/song:mary-queen-of-arkansas,Mary Queen Of Arkansas,3
"Greetings From Asbury Park, N.J.",studio,1973,/song:does-this-bus-stop-at-82nd-street,Does This Bus Stop At 82nd Street?,4
"Greetings From Asbury Park, N.J.",studio,1973,/song:lost-in-the-flood,Lost In The Flood,5
"Greetings From Asbury Park, N.J.",studio,1973,/song:the-angel,The Angel,6
"Greetings From Asbury Park, N.J.",studio,1973,/song:for-you,For You,7
"Greetings From Asbury Park, N.J.",studio,1973,/song:spirit-in-the-night,Spirit In The Night,8
"Greetings From Asbury Park, N.J.",studio,1973,/song:it-s-hard-to-be-a-saint-in-the-city,It's Hard To Be A Saint In The City,9
"The Wild, The Innocent & The E Street Shuffle",studio,1973,/song:the-e-street-shuffle,The E Street Shuffle,1
"The Wild, The Innocent & The E Street Shuffle",studio,1973,/song:4th-of-july-asbury-park-sandy,"4th Of July, Asbury Park (Sandy)",2
"The Wild, The Innocent & The E Street Shuffle",studio,1973,/song:kitty-s-back,Kitty's Back,3
"The Wild, The Innocent & The E Street Shuffle",studio,1973,/song:wild-billy-s-circus-story,Wild Billy's Circus Story,4
"The Wild, The Innocent & The E Street Shuffle",studio,1973,/song:incident-on-57th-street,Incident On 57th Street,5
"The Wild, The Innocent & The E Street Shuffle",studio,1973,/song:rosalita-come-out-tonight,Rosalita (Come Out Tonight),6
"The Wild, The Innocent & The E Street Shuffle",studio,1973,/song:new-york-city-serenade,New York City Serenade,7
Born To Run,studio,1975,/song:thunder-road,Thunder Road,1
Born To Run,studio,1975,/song:tenth-avenue-freeze-out,Tenth Avenue Freeze-Out,2
Born To Run,studio,1975,/song:night,Night,3
Born To Run,studio,1975,/song:backstreets,Backstreets,4
Born To Run,studio,1975,/song:born-to-run,Born To Run,5
Born To Run,studio,1975,/song:she-s-the-one,She's The One,6
Born To Run,studio,1975,/song:meeting-across-the-river,Meeting Across The River,7
Born To Run,studio,1975,/song:jungleland,Jungleland,8
Darkness On The Edge Of Town,studio,1978,/song:badlands,Badlands,1
Darkness On The Edge Of Town,studio,1978,/song:adam-raised-a-cain,Adam Raised A Cain,2
Darkness On The Edge Of Town,studio,1978,/song:something-in-the-night,Something In The Night,3
Darkness On The Edge Of Town,studio,1978,/song:candy-s-room,Candy's Room,4
Darkness On The Edge Of Town,studio,1978,/song:racing-in-the-street,Racing In The Street,5
Darkness On The Edge Of Town,studio,1978,/song:the-promised-land,The Promised Land,6
Darkness On The Edge Of Town,studio,1978,/song:factory,Factory,7
Darkness On The Edge Of Town,studio,1978,/song:streets-of-fire,Streets Of Fire,8
Darkness On The Edge Of Town,studio,1978,/song:prove-it-all-night,Prove It All Night,9
Darkness On The Edge Of Town,studio,1978,/song:darkness-on-the-edge-of-town,Darkness On The Edge Of Town,10
The River,studio,1980,/song:the-ties-that-bind,The Ties That Bind,1
The River,studio,1980,/song:sherry-darling,Sherry Darling,2
The River,studio,1980,/song:jackson-cage,Jackson Cage,3
The River,studio,1980,/song:two-hearts,Two Hearts,4
The River,studio,1980,/song:independence-day,Independence Day,5
The River,studio,1980,/song:hungry-heart,Hungry Heart,6
The River,studio,1980,/song:out-in-the-street,Out In The Street,7
The River,studio,1980,/song:crush-on-you,Crush On You,8
The River,studio,1980,/song:you-can-look-but-you-better-not-touch,You Can Look (But You Better Not Touch),9
The River,studio,1980,/song:i-wanna-marry-you,I Wanna Marry You,10
The River,studio,1980,/song:the-river,The River,11
The River,studio,1980,/song:point-blank,Point Blank,12
The River,studio,1980,/song:cadillac-ranch,Cadillac Ranch,13
The River,studio,1980,/song:i-m-a-rocker,I'm A Rocker,14
The River,studio,1980,/song:fade-away,Fade Away,15
The River,studio,1980,/song:stolen-car,Stolen Car,16
The River,studio,1980,/song:ramrod,Ramrod,17
The River,studio,1980,/song:the-price-you-pay,The Price You Pay,18
The River,studio,1980,/song:drive-all-night,Drive All Night,19
The River,studio,1980,/song:wreck-on-the-highway,Wreck On The Highway,20
Nebraska,studio,1982,/song:nebraska,Nebraska,1
Nebraska,studio,1982,/song:atlantic-city,Atlantic City,2
Nebraska,studio,1982,/song:mansion-on-the-hill,Mansion On The Hill,3
Nebraska,studio,1982,/song:johnny-99,Johnny 99,4
Nebraska,studio,1982,/song:highway-patrolman,Highway Patrolman,5
Nebraska,studio,1982,/song:state-trooper,State Trooper,6
Nebraska,studio,1982,/song:used-cars,Used Cars,7
Nebraska,studio,1982,/song:open-all-night,Open All Night,8
Nebraska,studio,1982,/song:my-father-s-house,My Father's House,9
Nebraska,studio,1982,/song:reason-to-believe,Reason To Believe,10
Born In The U.S.A.,studio,1984,/song:born-in-the-u-s-a,Born In The U.S.A.,1
Born In The U.S.A.,studio,1984,/song:cover-me,Cover Me,2
Born In The U.S.A.,studio,1984,/song:darlington-county,Darlington County,3
Born In The U.S.A.,studio,1984,/song:working-on-the-highway,Working On The Highway,4
Born In The U.S.A.,studio,1984,/song:downbound-train,Downbound Train,5
Born In The U.S.A.,studio,1984,/song:i-m-on-fire,I'm On Fire,6
Born In The U.S.A.,studio,1984,/song:no-surrender,No Surrender,7
Born In The U.S.A.,studio,1984,/song:bobby-jean,Bobby Jean,8
Born In The U.S.A.,studio,1984,/song:i-m-goin-down,I'm Goin' Down,9
Born In The U.S.A.,studio,1984,/song:glory-days,Glory Days,10
Born In The U.S.A.,studio,1984,/song:dancing-in-the-dark,Dancing In The Dark,11
Born In The U.S.A.,studio,1984,/song:my-hometown,My Hometown,12
Live 1975–85,compilation,1986,/song:thunder-road,Thunder Road,1
Live 1975–85,compilation,1986,/song:adam-raised-a-cain,Adam Raised A Cain,2
Live 1975–85,compilation,1986,/song:spirit-in-the-night,Spirit In The Night,3
Live 1975–85,compilation,1986,/song:4th-of-july-asbury-park-sandy,"4th Of July, Asbury Park (Sandy)",4
Live 1975–85,compilation,1986,/song:paradise-by-the-c,"Paradise By The ""C""",5
Live 1975–85,compilation,1986,/song:fire,Fire,6
Live 1975–85,compilation,1986,/song:growin-up,Growin' Up,7
Live 1975–85,compilation,1986,/song:it-s-hard-to-be-a-saint-in-the-city,It's Hard To Be A Saint In The City,8
Live 1975–85,compilation,1986,/song:backstreets,Backstreets,9
Live 1975–85,compilation,1986,/song:rosalita-come-out-tonight,Rosalita (Come Out Tonight),10
Live 1975–85,compilation,1986,/song:raise-your-hand,Raise Your Hand,11
Live 1975–85,compilation,1986,/song:hungry-heart,Hungry Heart,12
Live 1975–85,compilation,1986,/song:two-hearts,Two Hearts,13
Live 1975–85,compilation,1986,/song:cadillac-ranch,Cadillac Ranch,14
Live 1975–85,compilation,1986,/song:you-can-look-but-you-better-not-touch,You Can Look (But You Better Not Touch),15
Live 1975–85,compilation,1986,/song:independence-day,Independence Day,16
Live 1975–85,compilation,1986,/song:badlands,Badlands,17
Live 1975–85,compilation,1986,/song:because-the-night,Because The Night,18
Live 1975–85,compilation,1986,/song:candy-s-room,Candy's Room,19
Live 1975–85,compilation,1986,/song:darkness-on-the-edge-of-town,Darkness On The Edge Of Town,20
Live 1975–85,compilation,1986,/song:racing-in-the-street,Racing In The Street,21
Live 1975–85,compilation,1986,/song:this-land-is-your-land,This Land Is Your Land,22
Live 1975–85,compilation,1986,/song:nebraska,Nebraska,23
Live 1975–85,compilation,1986,/song:johnny-99,Johnny 99,24
Live 1975–85,compilation,1986,/song:reason-to-believe,Reason To Believe,25
Live 1975–85,compilation,1986,/song:born-in-the-u-s-a,Born In The U.S.A.,26
Live 1975–85,compilation,1986,/song:seeds,Seeds,27
Live 1975–85,compilation,1986,/song:the-river,The River,28
Live 1975–85,compilation,1986,/song:war,War,29
Live 1975–85,compilation,1986,/song:darlington-county,Darlington County,30
Live 1975–85,compilation,1986,/song:working-on-the-highway,Working On The Highway,31
Live 1975–85,compilation,1986,/song:the-promised-land,The Promised Land,32
Live 1975–85,compilation,1986,/song:cover-me,Cover Me,33
Live 1975–85,compilation,1986,/song:i-m-on-fire,I'm On Fire,34
Live 1975–85,compilation,1986,/song:bobby-jean,Bobby Jean,35
Live 1975–85,compilation,1986,/song:my-hometown,My Hometown,36
Live 1975–85,compilation,1986,/song:born-to-run,Born To Run,37
Live 1975–85,compilation,1986,/song:no-surrender,No Surrender,38
Live 1975–85,compilation,1986,/song:tenth-avenue-freeze-out,Tenth Avenue Freeze-Out,39
Live 1975–85,compilation,1986,/song:jersey-girl,Jersey Girl,40
Tunnel Of Love,studio,1988,/song:ain-t-got-you,Ain't Got You,1
Tunnel Of Love,studio,1988,/song:tougher-than-the-rest,Tougher Than The Rest,2
Tunnel Of Love,studio,1988,/song:all-that-heaven-will-allow,All That Heaven Will Allow,3
Tunnel Of Love,studio,1988,/song:spare-parts,Spare Parts,4
Tunnel Of Love,studio,1988,/song:cautious-man,Cautious Man,5
Tunnel Of Love,studio,1988,/song:walk-like-a-man,Walk Like A Man,6
Tunnel Of Love,studio,1988,/song:tunnel-of-love,Tunnel Of Love,7
Tunnel Of Love,studio,1988,/song:two-faces,Two Faces,8
Tunnel Of Love,studio,1988,/song:brilliant-disguise,Brilliant Disguise,9
Tunnel Of Love,studio,1988,/song:one-step-up,One Step Up,10
Tunnel Of Love,studio,1988,/song:when-you-re-alone,When You're Alone,11
Tunnel Of Love,studio,1988,/song:valentine-s-day,Valentine's Day,12
Chimes Of Freedom EP,compilation,1988,/song:tougher-than-the-rest,Tougher Than The Rest,1
Chimes Of Freedom EP,compilation,1988,/song:be-true,Be True,2
Chimes Of Freedom EP,compilation,1988,/song:chimes-of-freedom,Chimes Of Freedom,3
Chimes Of Freedom EP,compilation,1988,/song:born-to-run,Born To Run,4
Human Touch,studio,1992,/song:human-touch,Human Touch,1
Human Touch,studio,1992,/song:soul-driver,Soul Driver,2
Human Touch,studio,1992,/song:57-channels-and-nothin-on,57 Channels (And Nothin' On),3
Human Touch,studio,1992,/song:cross-my-heart,Cross My Heart,4
Human Touch,studio,1992,/song:gloria-s-eyes,Gloria's Eyes,5
Human Touch,studio,1992,/song:with-every-wish,With Every Wish,6
Human Touch,studio,1992,/song:roll-of-the-dice,Roll Of The Dice,7
Human Touch,studio,1992,/song:real-world,Real World,8
Human Touch,studio,1992,/song:all-or-nothin-at-all,All Or Nothin' At All,9
Human Touch,studio,1992,/song:man-s-job,Man's Job,10
