artwork_id,artwork_url,artwork_name,date
423,19760806_2.htm,Fifth Rendezvous In Red Bank (Version 2),1976-08-06
424,19760807.htm,A Rendezvous in Red Bank - Night Six,1976-08-07
425,19760807_2.htm,Monmouth Arts Centre (Version 2),1976-08-07
426,19760807_3.htm,Sixth Night at Monmouth Arts Center KIVAK MASTER SERIES (Version 3),1976-08-07
427,19760821.htm,Palace Theatre,1976-08-21
428,19760822.htm,Springfield - 1976,1976-08-22
429,19760822_2.htm,Springfield Rock City (Version 2),1976-08-22
430,19760822_3.htm,Streets Of Life (Version 3),1976-08-22
431,19760904.htm,Bruce Springsteen with Southside Johnny - 1976 II,1976-09-04
432,19760926.htm,Phoenix - 1976,1976-09-26
433,19760926_2.htm,Phoenix '76 (Version 2),1976-09-26
434,19760929.htm,Chicken Scratch Tour ´76,1976-09-29
435,19760930.htm,Santa Monica - 30 September 1976,1976-09-30
436,19761002.htm,Oakland - 1976,1976-10-02
437,19761002_2.htm,Paramount Theatre 76 (Version 2),1976-10-02
438,19761005.htm,County Bowl - Santa Barbara,1976-10-05
439,19761005_2.htm,County Bowl (keefer remaster) (Version 2),1976-10-05
440,19761005_3.htm,Santa Barbara County Bowl - KEEFER Remaster (Version 3),1976-10-05
441,19761009.htm,It's Only Rock'n'roll',1976-10-09
442,19761009_2.htm,It's Only Rock'N'Roll (Version 2),1976-10-09
443,19761010.htm,"Oxford, Ohio - 1976",1976-10-10
444,19761012.htm,Shut Out The Lights And Steal Away,1976-10-12
445,19761012_2.htm,it finally happened ! (Version 2),1976-10-12
446,19761012_3.htm,Rutgers University 12 october 1976 (Version 3),1976-10-12
447,19761013.htm,Kean College,1976-10-13
448,19761013_2.htm,This is for the bad girls (Version 2),1976-10-13
449,19761016.htm,Raise your hand Virginia,1976-10-16
450,19761016_2.htm,"William & Mary University, Williamsburg 16 october 1976 (Version 2)",1976-10-16
451,19761016_3.htm,"William & Mary University, Williamsburg 16 october 1976 (Version 3)",1976-10-16
452,19761016_4.htm,Williamsburg 16th october 1976 (Version 4),1976-10-16
453,19761017.htm,Something in the Night,1976-10-17
454,19761017_2.htm,Georgetown University (Version 2),1976-10-17
455,19761017_3.htm,Georgetown University (Version 3),1976-10-17
456,19761018.htm,Georgetown University - Washington D.C.,1976-10-18
457,19761025.htm,Arena Rock,1976-10-25
458,19761025_2.htm,Philadelphia 10-25-76 (Version 2),1976-10-25
459,19761025_3.htm,Spectrum Philadelphia '76 video (Version 3),1976-10-25
460,19761027.htm,Spirit of ´76,1976-10-27
461,19761027_2.htm,Home Of The 76ers (Version 2),1976-10-27
462,19761027_3.htm,27-10-76 soundboard (Version 3),1976-10-27
463,19761028.htm,The Promise in New York,1976-10-28
464,19761029.htm,Twistin` the Night away,1976-10-29
465,19761029_2.htm,"The Palladium october 29, 1976 (Version 2)",1976-10-29
466,19761030.htm,The Palladium,1976-10-30
467,19761030_2.htm,Land of 1.000 dances (Version 2),1976-10-30
468,19761030_3.htm,"The Palladium october 30, 1976 (Version 3)",1976-10-30
469,19761102.htm,Just Kids wasted on,1976-11-02
470,19761102_2.htm,The Palladium (Version 2),1976-11-02
471,19761103.htm,The Palladium II,1976-11-03
472,19761103_2.htm,The Palladium (Version 2),1976-11-03
473,19761103_3.htm,"The Palladium november 3, 1976 (Version 3)",1976-11-03
474,19761103_4.htm,We wanna be rock 'n roll stars (Version 4),1976-11-03
475,19761104.htm,A Streak of Light through the Tunnel,1976-11-04
476,19761104_2.htm,We Gotta Get Out Of This Place (Version 2),1976-11-04
477,19761104_3.htm,A Streak Of Light Through The Tunnel (Remaster) (Version 3),1976-11-04
478,19761104_4.htm,A streak of light through the tunnel(KBMKeefer-remaster) (Version 4),1976-11-04
479,19761104_5.htm,A streak of light through the tunnel (Version 5),1976-11-04
480,19761106.htm,At WNEW 1976,1976-11-06
481,19761106_2.htm,"Gammage Auditorium, Tempe 6 november 1976 (Version 2)",1976-11-06
482,19761126.htm,Bruce Springsteen with Patti Smith,1976-11-26
483,19761126_2.htm,You Can Dig It (Version 2),1976-11-26
484,19761126_3.htm,Real Good Time Together (Version 3),1976-11-26
485,19770208.htm,Rochester - 1977,1977-02-08
486,19770208_2.htm,"February 8, 1977 soundcheck (Version 2)",1977-02-08
487,19770208_3.htm,Rendezvous In Rochester (Version 3),1977-02-08
488,19770213.htm,Soul Crusaders,1977-02-13
489,19770213_2.htm,No Trouble In Receiver (Version 2),1977-02-13
490,19770215.htm,Devil in Detroit,1977-02-15
491,19770215_2.htm,Masonic Temple (Version 2),1977-02-15
492,19770215_3.htm,The Masonic Temple (Version 3),1977-02-15
493,19770215_4.htm,We're Bopping To The Big Beat (Version 4),1977-02-15
494,19770217.htm,Say goodbye to Hollywood,1977-02-17
495,19770217_2.htm,Nothing to Lose _The 1977 Tour Revisited Vol1 JEMS Archive (Version 2),1977-02-17
496,19770219.htm,Rendezvous in St. Paul,1977-02-19
497,19770219_2.htm,"19-2-77 Civic Centre, St.Pauls Minnesota (Version 2)",1977-02-19
498,19770219_3.htm,And the rain came tumblin'down (Version 3),1977-02-19
499,19770222.htm,action in the streets,1977-02-22
500,19770222_2.htm,The return to the bombscare arena (Version 2),1977-02-22
501,19770222_3.htm,Will the real Bruce Springsteen please stand up (Version 3),1977-02-22
502,19770223.htm,The Windy City Promise,1977-02-23
503,19770226.htm,Indianapolis,1977-02-26
504,19770227.htm,Action in the streets of Cincinnatti,1977-02-27
505,19770228.htm,St. Louis - 28 February 1977,1977-02-28
506,19770304.htm,Jacksonville - 4 March 1977,1977-03-04
507,19770304_2.htm,Talk it in our hearts (Version 2),1977-03-04
508,19770305.htm,Everything`s alright,1977-03-05
509,19770306.htm,Live at Jai Alai Fronton,1977-03-06
510,19770310.htm,Toledo - 1977,1977-03-10
511,19770310_2.htm,Toledo '77 (Version 2),1977-03-10
512,19770310_3.htm,Toledo (Version 3),1977-03-10
513,19770311.htm,The Sidewalk`s bright in La Trobe,1977-03-11
514,19770311_2.htm,Farmer John (Version 2),1977-03-11
515,19770311_3.htm,La Trobe 11 march 1977 (Version 3),1977-03-11
516,19770311_4.htm,Latrobe Night (Version 4),1977-03-11
517,19770313.htm,Action in Baltimore,1977-03-13
518,19770313_2.htm,Towson State  (Version 2),1977-03-13
519,19770313_3.htm,"Baltimore, March 13, 1977 (Version 3)",1977-03-13
520,19770314.htm,Poughkeepsie - 1977,1977-03-14
521,19770314_2.htm,Poughkeepsie 14th march 1977 (Version 2),1977-03-14
522,19770314_3.htm,Are you alive (Version 3),1977-03-14
523,19770315.htm,Binghampton - 1977,1977-03-15
524,19770318.htm,New Haven - 1977,1977-03-18
525,19770318_2.htm,New haven (Version 2),1977-03-18
526,19770319.htm,Magic in the Night,1977-03-19
527,19770319_2.htm,"JOE MALONEY MASTER RECORDING. NEW, UN-ALTERED TRANSFER."" (Version 2)",1977-03-19
528,19770322.htm,Stranded in the Park,1977-03-22
529,19770322_2.htm,The Promise In Boston (Version 2),1977-03-22
530,19770322_3.htm,Busting out in Beantown (Version 3),1977-03-22
531,19770322_4.htm,Promise into the darkness (Version 4),1977-03-22
532,19770322_5.htm,"Music Hall Boston, MA (Steve Hopkins master via JEMS) (Version 5)",1977-03-22
533,19770322_6.htm,Boston Music Hall 1977 Nights One and Two (Version 6),1977-03-22
534,19770323.htm,Are you prepared for a Heart Attack ?,1977-03-23
535,19770323_2.htm,Incident In Boston (Version 2),1977-03-23
536,19770323_3.htm,Boston Music Hall 1977 Nights One and Two (Version 3),1977-03-23
537,19770323_4.htm,There's Good Rocking Tonight - Boston Night 2 (JEMS) (Version 4),1977-03-23
538,19770324.htm,Running into the Darkness,1977-03-24
539,19770324_2.htm,Running out of the darkness (Version 2),1977-03-24
540,19770324_3.htm,Everybody Clap Your Hands - Boston Night 3 (JEMS) (Version 3),1977-03-24
541,19770325.htm,Higher and higher,1977-03-25
542,19770325_2.htm,Stranded in the park (Version 2),1977-03-25
543,19770325_3.htm,the boston breaker (Version 3),1977-03-25
544,19770325_4.htm,From The Dark Heart Of A Dream (Version 4),1977-03-25
545,19770325_5.htm,Forced to confess (Version 5),1977-03-25
546,19770325_6.htm,Stranded in the park (Version 6),1977-03-25
547,19770417.htm,Bruce Springsteen with Southside Johnny - 1977,1977-04-17
548,19770512.htm,Asbury All Stars,1977-05-12
549,19770512_2.htm,Red Bank 12 may 1977 (Version 2),1977-05-12
550,19770513.htm,Bruce Springsteen with Southside Johnny - 1977 II (late Show),1977-05-13
551,19770513_2.htm,Asbury Park All Stars Revue (Version 2),1977-05-13
552,19770527.htm,"The Spectrum, Philadelphia PA may 27, 1978",1977-05-27
553,19770812.htm,At The Edge Of Darkness,1977-08-12
554,19770904.htm,Bruce Springsteen with The Shots,1977-09-04
555,19770913.htm,Bruce Springsteen with Southside Johnny and the E Street Band,1977-09-13
556,19771013.htm,Bruce Springsteen with Southside Johnny - 1977 III,1977-10-13
557,19771230.htm,Bruce Springsteen and Patti Smith - 1977,1977-12-30
558,19771231.htm,"""Catch these big Stars in the Night ... if you can !""",1977-12-31
559,19780322.htm,Promise Into The Darkness,1978-03-22
560,19780519.htm,Darkness Rehearsals,1978-05-19
561,19780519_2.htm,Darkness rehearsals (Version 2),1978-05-19
562,19780519_3.htm,The Darkness Rehearsals (Version 3),1978-05-19
563,19780519_4.htm,Darkness rehearsals (Version 4),1978-05-19
564,19780523.htm,Opening Night in the Darkness,1978-05-23
565,19780523_2.htm,Go ! (Version 2),1978-05-23
566,19780523_3.htm,Opening Night In The Darkness (Version 3),1978-05-23
567,19780524.htm,Albany - 1978,1978-05-24
568,19780524_2.htm,Albany (Version 2),1978-05-24
569,19780524_3.htm,Albany (Version 3),1978-05-24
570,19780526.htm,The Spectrum - 1978,1978-05-26
571,19780526_2.htm,First night in Philly (Version 2),1978-05-26
572,19780526_3.htm,1978-05-26 Thunders Down The Road - Live In Philadelphia '78 (JEMS) (Version 3),1978-05-26
573,19780527.htm,The Boss is back,1978-05-27
574,19780527_2.htm,"The Spectrum, Philadelphia PA may 27, 1978 (Version 2)",1978-05-27
575,19780527_3.htm,DS Archives Volume 16 (mjk5510 transfer) (Version 3),1978-05-27
576,19780529.htm,"Boston Music Hall, 29.05.1978",1978-05-29
577,19780530.htm,Defining the Million Dollar Sound,1978-05-30
578,19780530_2.htm,Defining The Million Dollar Sound (Version 2),1978-05-30
579,19780530_3.htm,Defining The Million Dollar Sound (2 CD) (Version 3),1978-05-30
580,19780531.htm,"""... Looking for that Million Dollar Sound""",1978-05-31
581,19780531_2.htm,Looking for that million dollar sound (Version 2),1978-05-31
582,19780531_3.htm,Looking For That Million Dollar Sound (Version 3),1978-05-31
583,19780531_4.htm,Early Darkness (Masterpiece Records) (Version 4),1978-05-31
584,19780531_5.htm,Music Hall (mjk5510 transfer) (Version 5),1978-05-31
585,19780602.htm,Annapolis ´78,1978-06-02
586,19780603.htm,Nassau ´78,1978-06-03
587,19780603_2.htm,Sandy Night take 2 (Version 2),1978-06-03
588,19780603_3.htm,Nassau Night in 78 (Version 3),1978-06-03
589,19780605.htm,Talk about a Dream,1978-06-05
590,19780605_2.htm,Talk About A Dream (Version 2),1978-06-05
591,19780608.htm,Backstreets of Madison,1978-06-08
592,19780608_2.htm,"Dane County Coliseum, Madison (Version 2)",1978-06-08
593,19780608_3.htm,Hiding On The Backstreets Of Madison (Version 3),1978-06-08
594,19780609.htm,Are you loose ?,1978-06-09
595,19780609_2.htm,Paradise by the C (Version 2),1978-06-09
596,19780609_3.htm,No Bombs Tonight ! (Version 3),1978-06-09
597,19780609_4.htm,Milwaukee Arena (Version 4),1978-06-09
598,19780609_5.htm,Are you loose (Version 5),1978-06-09
599,19780610.htm,Bloomington starts treatin` us good,1978-06-10
600,19780610_2.htm,Bloomington Starts Treatin' Us Good (Version 2),1978-06-10
601,19780614.htm,Omaha - 1978,1978-06-14
602,19780616.htm,Kansas City Carboy,1978-06-16
603,19780616_2.htm,Memorial Hall - Kansas City - The complete Show ! (Version 2),1978-06-16
604,19780616_3.htm,Greetings from Kansas City (Version 3),1978-06-16
605,19780616_4.htm,New Orleans Night(mislabeled) (Version 4),1978-06-16
606,19780620.htm,Fire over the Red Rocks,1978-06-20
607,19780624.htm,Raising Cain,1978-06-24
608,19780625.htm,Darkness on the Edge of Seattle,1978-06-25
609,19780625_2.htm,Shut-down strangers and hot-rod angels (Version 2),1978-06-25
610,19780625_3.htm,Live On The Edge Of Seattle,1978-06-25
611,19780625_4.htm,Darkness on the edge of Seattle (Version 4),1978-06-25
612,19780625_5.htm,This Is Called The Promise (JEMS - Ev2) (Version 5),1978-06-25
613,19780629.htm,San José - 1978,1978-06-29
614,19780630.htm,Community Spirit,1978-06-30
615,19780630_2.htm,Community Spirit II (Version 2),1978-06-30
616,19780630_3.htm,Second Night In Berkeley (Version 3),1978-06-30
617,19780630_4.htm,Community Spirit (Version 4),1978-06-30
618,19780701.htm,Berkeley - 1 July 1978,1978-07-01
619,19780701_3.htm,Last Night In Berkeley (Version 3),1978-07-01
620,19780705.htm,Darkness on the Edge of Forum,1978-07-05
621,19780705_2.htm,Live at the fabulous Forum (Version 2),1978-07-05
622,19780705_3.htm,Forum Heat (Version 3),1978-07-05
623,19780705_4.htm,The Promise (Version 4),1978-07-05
624,19780707.htm,Roxy Night (cc),1978-07-07
625,19780707_2.htm,Roxy Theatre  (Version 2),1978-07-07
626,19780707_3.htm,Hands towards the sky (Version 3),1978-07-07
627,19780707_4.htm,Roxy Night (Version 4),1978-07-07
628,19780707_5.htm,"Roxy, Come Out Of The Loft (Version 5)",1978-07-07
629,19780707_6.htm,Out There In Radioland (JEMS) (Version 6),1978-07-07
630,19780708.htm,Phoenix - 1978,1978-07-08
631,19780709.htm,San Diego - 1978,1978-07-09
632,19780709_2.htm,San Diego Way (Version 2),1978-07-09
633,19780709_3.htm,Not fade away (Version 3),1978-07-09
634,19780712.htm,Darkness in the Dallas,1978-07-12
635,19780712_2.htm,Get outta my Face (Version 2),1978-07-12
636,19780714.htm,San Antonio - 1978,1978-07-14
637,19780715.htm,Houston - 1978,1978-07-15
638,19780716.htm,Louisiana Fever,1978-07-16
639,19780716_2.htm,A Honky Tonk in New Orleans (Version 2),1978-07-16
640,19780716_3.htm,Louisiana Fever (Version 3),1978-07-16
641,19780716_4.htm,New Orleans Night (Version 4),1978-07-16
642,19780718.htm,Jackson - 1978,1978-07-18
643,19780721.htm,Factory in Nashville,1978-07-21
644,19780721_2.htm,Nashville - 1978 (Version 2),1978-07-21
645,19780728.htm,Summertime in Miami,1978-07-28
646,19780728_2.htm,Summertime In Miami (Version 2),1978-07-28
647,19780729.htm,First Time in St. Petersburg,1978-07-29
648,19780804.htm,Oh Boy,1978-08-04
649,19780805.htm,Sweet little Sixteen,1978-08-05
650,19780805_3.htm,Louisville Gardens Night (Version 3),1978-08-05
651,19780807.htm,Kalamazoo Night,1978-08-07
652,19780807_2.htm,Kalamazoo - 1978 (Version 2),1978-08-07
653,19780809.htm,Live At The Agora,1978-08-09
654,19780809_2.htm,Just In Time For Summer (Version 2),1978-08-09
655,19780809_4.htm,The Teenage Werewolf (Version 4),1978-08-09
656,19780809_5.htm,summertime bruce (estreet) (Version 5),1978-08-09
657,19780809_6.htm,Cleveland Agora 1978 (Version 6),1978-08-09
658,19780809_7.htm,Agora Night(cc) (Version 7),1978-08-09
659,19780809_8.htm,Just in time for summer (Version 8),1978-08-09
660,19780809_9.htm,Summertime Bruce (Version 9),1978-08-09
661,19780809_10.htm,Summertime Bruce (Version 10),1978-08-09
662,19780809_11.htm,"The Agora, Cleveland 1978 (Version 11)",1978-08-09
663,19780810.htm,Rochester - 1978,1978-08-10
664,19780810_2.htm,Sweet little Rochester Night (Version 2),1978-08-10
665,19780810_3.htm,"Memorial Auditorium, Rochester New York august 10, 1978 (Version 3)",1978-08-10
666,19780814.htm,Live At The Hampton Coliseum,1978-08-14
667,19780814_2.htm,Hampton '78 (Version 2),1978-08-14
668,19780815.htm,From Town to Town,1978-08-15
669,19780815_2.htm,Live On The Darkness Of The Edge Of Town Tour - DVD (Version 2),1978-08-15
670,19780815_3.htm,Live On The Darkness Of The Edge Of Town Tour (Alternate) - DVD (Version 3),1978-08-15
671,19780815_4.htm,DVD colectors edition (3disc recorded in XP mode) (Version 4),1978-08-15
672,19780815_5.htm,Largo 1978-08-15 -Capitol Centre Largo- (Version 5),1978-08-15
673,19780815_6.htm,1978-08-15 Landover - restored by Miles Hai - JPG cropped (Version 6),1978-08-15
674,19780815_7.htm,Largo (Version 7),1978-08-15
675,19780818.htm,Rave on Philly,1978-08-18
676,19780818_2.htm,Philadelphia Special (Version 2),1978-08-18
677,19780818_3.htm,Racing in the Street !!! (Version 3),1978-08-18
678,19780818_4.htm,Racing in the streets (Version 4),1978-08-18
679,19780818_5.htm,"The Spectrum, Philadelphia august 18, 1978 (Version 5)",1978-08-18
680,19780819.htm,The Jersey Devil,1978-08-19
681,19780819_2.htm,"""How Sweet It Is"" (Remaster Hybrid) (Version 2)",1978-08-19
682,19780819_3.htm,Sounding like the Jersey devil out there! (Version 3),1978-08-19
683,19780821.htm,Summer in New York Vol. 1,1978-08-21
684,19780821_2.htm,Bruce at the Edge of New York City (Version 2),1978-08-21
685,19780821_3.htm,Big Time Rock `n` Roll (Version 3),1978-08-21
686,19780821_4.htm,"Madison Square Garden - August 21, 1978 (Version 4)",1978-08-21
687,19780821_5.htm,New York City Darkness (Version 5),1978-08-21
688,19780821_6.htm,MSG Night One (Version 6),1978-08-21
689,19780821_7.htm,SUMMERTIME BLUES MSG ORIGINAL MASTER SERIES (Version 7),1978-08-21
690,19780821_8.htm,SUMMERTIME BLUES 8-21-78 back 3cd (Version 8),1978-08-21
691,19780821_9.htm,Big time rock & roll (Version 9),1978-08-21
692,19780822.htm,Summer in New York Vol. 2,1978-08-22
693,19780822_2.htm,Edge of Darkness (Version 2),1978-08-22
694,19780822_3.htm,MSG Night Two (Version 3),1978-08-22
695,19780822_4.htm,Have You Heard The News? (Version 4),1978-08-22
696,19780822_5.htm,good rockin' tonight (Version 5),1978-08-22
697,19780823.htm,MSG Confidential,1978-08-23
698,19780823_2.htm,For New York City (Version 2),1978-08-23
699,19780823_3.htm,MSG Night Three (Version 3),1978-08-23
700,19780823_4.htm,"Madison Square Garden - August 23, 1978 (Version 4)",1978-08-23
701,19780823_5.htm,Highschool confidential (Version 5),1978-08-23
702,19780825.htm,New Haven - 1978,1978-08-25
703,19780825_2.htm,"New Haven august 25, 1978 (Version 2)",1978-08-25
704,19780826_2.htm,Proving it in Providence (Version 2),1978-08-26
705,19780826_3.htm,Providence Carboys (Version 3),1978-08-26
706,19780826_4.htm,Providence Carboys (Version 4),1978-08-26
707,19780829.htm,Pittsburgh - 1978,1978-08-29
708,19780829_2.htm,Life in Pittsburgh (Version 2),1978-08-29
709,19780831.htm,"Bruce Springsteen at the Agora, with Southside Johnny",1978-08-31
710,19780831_2.htm,Bruce Springsteen With Southside Johnny (Version 2),1978-08-31
711,19780901.htm,Darkness at Heartbreak Hotel,1978-09-01
712,19780901_2.htm,Darkness at the Heartbreak Hotel (Version 2),1978-09-01
713,19780901_3.htm,Darkness at the Heartbreak Hotel (Version 3),1978-09-01
714,19780901_4.htm,Heartbreak Hotel (Version 4),1978-09-01
715,19780901_5.htm,Wild Cathedral Evening (JEMS Master) (Version 5),1978-09-01
716,19780901_6.htm,Wild Cathedral Evening (JEMS-Flynn 2010 release) (Version 6),1978-09-01
717,19780901_7.htm,Beat Surrender (Version 7),1978-09-01
718,19780903.htm,Killers in the Sun,1978-09-03
719,19780903_2.htm,Isn't Canada A Long Ways From Here?  (Version 2),1978-09-03
